,Ticker,Datetime,Dividends,Close
25,EURO11,2022-03,1.78,215.87
26,EURO11,2022-04,1.83,227.0
27,EURO11,2022-05,1.7,227.55
28,EURO11,2022-05,1.7,227.55
29,EURO11,2022-06,1.75,217.17
30,EURO11,2022-07,1.75,205.57
31,EURO11,2022-08,1.75,254.9
32,EURO11,2022-09,1.75,230.93
33,EURO11,2022-10,1.83,230.99
34,EURO11,2022-11,1.92,231.98
35,EURO11,2022-12,2.03,226.19
0,FAED11,2020-02,1.58,274.5001
1,FAED11,2020-03,1.54,199.0
2,FAED11,2020-04,1.01,201.5001
3,FAED11,2020-05,1.29,200.15
4,FAED11,2020-06,1.3,232.77
5,FAED11,2020-07,1.29,216.31
6,FAED11,2020-08,1.29,212.0
7,FAED11,2020-09,1.28,212.0
8,FAED11,2020-10,1.27,206.07
9,FAED11,2020-11,1.21,208.57
10,FAED11,2020-12,1.32,194.76
11,FAED11,2021-01,1.35,190.04
12,FAED11,2021-02,1.34,189.01
13,FAED11,2021-03,1.12,178.8
14,FAED11,2021-04,1.11,161.24
15,FAED11,2021-05,1.1,148.97
16,FAED11,2021-06,1.13,147.0
17,FAED11,2021-07,1.11,159.0
18,FAED11,2021-08,1.14,150.15
19,FAED11,2021-09,1.13,147.9
20,FAED11,2021-10,1.13,144.3
21,FAED11,2021-11,1.15,139.48
22,FAED11,2021-12,1.22,149.6
23,FAED11,2022-01,1.28,146.71
24,FAED11,2022-02,1.26,143.78
25,FAED11,2022-03,1.53,132.0
26,FAED11,2022-04,1.48,144.01
27,FAED11,2022-05,1.54,144.98
28,FAED11,2022-06,1.54,138.3
29,FAED11,2022-07,1.53,136.0
30,FAED11,2022-08,1.54,144.49
31,FAED11,2022-09,1.54,153.5
32,FAED11,2022-10,1.54,157.79
33,FAED11,2022-11,1.53,149.99
34,FAED11,2022-12,1.6,149.93
0,FATN11,2020-02,0.31,-1.0
1,FATN11,2020-03,0.57,-1.0
2,FATN11,2020-04,0.71,-1.0
3,FATN11,2020-05,0.36,146.39
4,FATN11,2020-06,0.4,146.03
5,FATN11,2020-07,0.53,145.63
6,FATN11,2020-08,0.54,100.55
7,FATN11,2020-09,0.61,100.6401
8,FATN11,2020-10,0.57,103.1
9,FATN11,2020-11,0.57,103.3
10,FATN11,2020-12,0.59,103.3
11,FATN11,2021-01,0.62,103.29
12,FATN11,2021-02,0.66,103.28
13,FATN11,2021-03,0.66,102.5
14,FATN11,2021-04,0.67,102.48
15,FATN11,2021-05,0.67,102.31
16,FATN11,2021-06,0.67,100.99
17,FATN11,2021-07,0.67,101.0
18,FATN11,2021-08,0.67,103.39
19,FATN11,2021-09,0.75,101.79
20,FATN11,2021-10,0.74,101.8
21,FATN11,2021-11,0.71,105.95
22,FATN11,2021-12,0.79,98.45
23,FATN11,2022-01,0.76,101.98
24,FATN11,2022-02,0.76,101.1
25,FATN11,2022-03,0.78,96.69
26,FATN11,2022-04,0.8,98.84
27,FATN11,2022-05,0.83,113.32
28,FATN11,2022-06,0.84,98.2
29,FATN11,2022-07,0.86,98.0
30,FATN11,2022-08,0.86,98.0
31,FATN11,2022-09,0.89,97.89
32,FATN11,2022-10,0.9,93.99
33,FATN11,2022-11,0.8,93.99
34,FATN11,2022-12,0.92,93.96
0,FCFL11,2020-02,0.58,131.73
1,FCFL11,2020-03,0.52,105.5
2,FCFL11,2020-04,0.5,108.35
3,FCFL11,2020-05,0.51,106.8
4,FCFL11,2020-06,0.58,108.49
5,FCFL11,2020-07,0.56,107.7999
6,FCFL11,2020-08,0.57,111.16
7,FCFL11,2020-09,0.56,114.8
8,FCFL11,2020-10,0.55,116.61
9,FCFL11,2020-11,0.54,118.95
10,FCFL11,2020-12,0.55,118.8
11,FCFL11,2021-01,0.56,116.8
12,FCFL11,2021-02,0.61,111.58
13,FCFL11,2021-03,0.61,110.0
14,FCFL11,2021-04,0.62,110.0
15,FCFL11,2021-05,0.64,114.0
16,FCFL11,2021-06,0.7,105.9
17,FCFL11,2021-07,0.75,113.99
18,FCFL11,2021-08,0.75,112.64
19,FCFL11,2021-09,0.73,110.45
20,FCFL11,2021-10,0.74,105.25
21,FCFL11,2021-11,0.75,99.0
22,FCFL11,2021-12,0.82,106.99
23,FCFL11,2022-01,0.83,113.95
24,FCFL11,2022-02,0.82,110.0
25,FCFL11,2022-03,0.86,114.08
26,FCFL11,2022-04,0.82,119.0
27,FCFL11,2022-05,0.82,120.0
28,FCFL11,2022-06,0.88,116.0
29,FCFL11,2022-07,0.87,112.92
30,FCFL11,2022-08,0.87,121.65
31,FCFL11,2022-09,0.76,124.0
32,FCFL11,2022-10,0.77,121.98
33,FCFL11,2022-11,0.76,111.8
34,FCFL11,2022-12,0.78,114.87
0,FEXC11,2020-02,0.7,107.6
1,FEXC11,2020-03,0.95,90.79
2,FEXC11,2020-04,0.85,101.7
3,FEXC11,2020-05,0.8,104.04
4,FEXC11,2020-06,1.15,106.98
5,FEXC11,2020-07,0.6,102.75
6,FEXC11,2020-08,0.5,104.15
7,FEXC11,2020-09,0.45,100.95
8,FEXC11,2020-10,0.47,93.96
9,FEXC11,2020-11,0.53,91.94
10,FEXC11,2020-12,0.55,95.64
11,FEXC11,2021-01,0.75,93.89
12,FEXC11,2021-02,0.78,94.01
13,FEXC11,2021-03,1.02,95.0
14,FEXC11,2021-04,0.98,94.0
15,FEXC11,2021-05,0.72,98.32
16,FEXC11,2021-06,0.66,91.0
17,FEXC11,2021-07,0.7,90.24
18,FEXC11,2021-08,0.7,87.99
19,FEXC11,2021-09,0.75,85.2
20,FEXC11,2021-10,0.82,84.03
21,FEXC11,2021-11,0.92,80.75
22,FEXC11,2021-12,0.93,89.0
23,FEXC11,2022-01,0.95,86.8
24,FEXC11,2022-02,1.0,86.61
25,FEXC11,2022-03,1.05,90.34
26,FEXC11,2022-04,1.1,90.84
27,FEXC11,2022-05,1.15,90.0
28,FEXC11,2022-06,1.2,86.8
29,FEXC11,2022-07,1.05,87.25
30,FEXC11,2022-08,0.9,85.64
31,FEXC11,2022-09,0.9,88.4
32,FEXC11,2022-10,0.9,86.51
33,FEXC11,2022-11,0.9,83.5
34,FEXC11,2022-12,0.95,83.5
0,FIGS11,2020-02,0.39,79.19
1,FIGS11,2020-03,0.1,59.9
2,FIGS11,2020-04,0.05,59.5001
3,FIGS11,2020-05,0.05,58.73
4,FIGS11,2020-06,0.1,63.2
5,FIGS11,2020-07,0.0,60.1
6,FIGS11,2020-08,0.05,62.75
7,FIGS11,2020-09,0.15,62.16
8,FIGS11,2020-10,0.15,63.58
9,FIGS11,2020-11,0.25,63.0
10,FIGS11,2020-12,0.4,66.2
11,FIGS11,2021-01,0.29,67.05
12,FIGS11,2021-02,0.29,64.19
13,FIGS11,2021-03,0.1,59.23
14,FIGS11,2021-04,0.1,59.29
15,FIGS11,2021-05,0.15,59.49
16,FIGS11,2021-06,0.29,61.66
17,FIGS11,2021-07,0.25,63.03
18,FIGS11,2021-08,0.3,58.64
19,FIGS11,2021-09,0.3,56.0
20,FIGS11,2021-10,0.3,54.94
21,FIGS11,2021-11,0.32,49.55
22,FIGS11,2021-12,0.37,57.7
23,FIGS11,2022-01,0.37,55.5
24,FIGS11,2022-02,0.37,53.66
25,FIGS11,2022-03,0.37,54.49
26,FIGS11,2022-04,0.37,51.56
27,FIGS11,2022-05,0.37,50.7
28,FIGS11,2022-06,0.4,47.37
29,FIGS11,2022-07,0.37,49.39
30,FIGS11,2022-08,0.37,59.2
31,FIGS11,2022-09,0.37,56.6
32,FIGS11,2022-10,0.38,54.41
33,FIGS11,2022-11,0.39,50.5
34,FIGS11,2022-12,0.42,50.39
0,FIIP11B,2020-02,0.86,202.0
1,FIIP11B,2020-03,1.33,161.9999
2,FIIP11B,2020-04,0.53,182.4999
3,FIIP11B,2020-05,1.16,176.5
4,FIIP11B,2020-06,10.8,198.9999
5,FIIP11B,2020-07,0.57,197.9
6,FIIP11B,2020-08,0.79,191.98
7,FIIP11B,2020-09,0.87,189.15
8,FIIP11B,2020-10,0.55,199.8
9,FIIP11B,2020-11,0.67,202.0
10,FIIP11B,2020-12,1.1,199.99
11,FIIP11B,2021-01,1.16,205.0
12,FIIP11B,2021-02,1.2,201.91
13,FIIP11B,2021-03,1.28,197.98
14,FIIP11B,2021-04,1.15,201.0
15,FIIP11B,2021-05,1.12,202.13
16,FIIP11B,2021-06,1.26,192.66
17,FIIP11B,2021-07,1.2,193.42
18,FIIP11B,2021-08,1.32,182.0
19,FIIP11B,2021-09,1.35,174.95
20,FIIP11B,2021-10,1.3,182.8
21,FIIP11B,2021-11,1.3,160.0
22,FIIP11B,2021-12,1.3,177.13
23,FIIP11B,2022-01,1.3,163.7
24,FIIP11B,2022-02,1.28,164.99
25,FIIP11B,2022-03,1.28,161.9
26,FIIP11B,2022-04,1.28,160.0
27,FIIP11B,2022-05,1.28,155.0
28,FIIP11B,2022-06,1.29,154.11
29,FIIP11B,2022-07,1.35,150.08
30,FIIP11B,2022-08,1.35,169.53
31,FIIP11B,2022-09,1.35,163.01
32,FIIP11B,2022-10,1.35,162.9
33,FIIP11B,2022-11,1.35,153.03
34,FIIP11B,2022-12,1.35,147.5
0,FLCR11,2020-03,1.47,-1.0
1,FLCR11,2020-04,0.6,-1.0
2,FLCR11,2020-05,0.6,-1.0
3,FLCR11,2020-06,0.83,-1.0
4,FLCR11,2020-07,0.7,-1.0
5,FLCR11,2020-08,0.7,-1.0
6,FLCR11,2020-09,0.7,-1.0
7,FLCR11,2020-10,0.7,-1.0
8,FLCR11,2020-11,0.8,-1.0
9,FLCR11,2020-12,0.82,-1.0
10,FLCR11,2021-01,0.85,105.0
11,FLCR11,2021-02,0.9,106.0
12,FLCR11,2021-03,0.95,103.55
13,FLCR11,2021-04,1.02,103.48
14,FLCR11,2021-05,1.0,102.98
15,FLCR11,2021-06,1.06,100.96
16,FLCR11,2021-07,0.97,100.9
17,FLCR11,2021-08,1.12,101.1
18,FLCR11,2021-09,1.33,101.07
19,FLCR11,2021-10,1.4,101.91
20,FLCR11,2021-11,1.6,99.94
21,FLCR11,2021-12,1.77,101.99
22,FLCR11,2022-01,1.38,102.14
23,FLCR11,2022-02,1.1,99.52
24,FLCR11,2022-03,1.34,97.85
25,FLCR11,2022-04,1.6,98.23
26,FLCR11,2022-05,1.75,98.68
27,FLCR11,2022-06,1.69,99.99
28,FLCR11,2022-07,1.15,99.45
29,FLCR11,2022-08,1.0,98.17
30,FLCR11,2022-09,0.75,96.49
31,FLCR11,2022-10,0.75,93.4
32,FLCR11,2022-11,0.9,93.89
33,FLCR11,2022-12,1.16,94.7
0,FLMA11,2020-02,0.59,185.4873
1,FLMA11,2020-03,0.7,149.9897
2,FLMA11,2020-04,0.39,149.9897
3,FLMA11,2020-05,0.07,159.989
4,FLMA11,2020-06,0.28,166.4886
5,FLMA11,2020-07,0.39,150.4897
6,FLMA11,2020-08,0.28,158.9891
7,FLMA11,2020-09,0.36,151.4896
8,FLMA11,2020-10,0.35,148.4898
9,FLMA11,2020-11,0.37,150.9896
10,FLMA11,2020-12,0.46,149.9897
11,FLMA11,2021-01,0.52,149.4897
12,FLMA11,2021-02,0.59,144.4901
13,FLMA11,2021-03,0.59,136.9906
14,FLMA11,2021-04,0.34,140.9903
15,FLMA11,2021-05,0.4,145.49
16,FLMA11,2021-06,0.5,137.86
17,FLMA11,2021-07,0.48,134.28
18,FLMA11,2021-08,0.6,131.5
19,FLMA11,2021-09,0.58,129.49
20,FLMA11,2021-10,0.6,132.75
21,FLMA11,2021-11,0.47,115.0
22,FLMA11,2021-12,0.8,122.32
23,FLMA11,2022-01,0.73,118.15
24,FLMA11,2022-02,0.67,116.2
25,FLMA11,2022-03,0.72,118.55
26,FLMA11,2022-04,0.83,119.28
27,FLMA11,2022-05,0.8,117.26
28,FLMA11,2022-06,0.85,111.5
29,FLMA11,2022-07,0.92,115.74
30,FLMA11,2022-08,0.89,135.55
31,FLMA11,2022-09,0.91,129.89
32,FLMA11,2022-10,0.95,126.2
33,FLMA11,2022-11,0.93,123.06
34,FLMA11,2022-12,1.02,139.24
0,FPAB11,2020-02,1.7,400.0
1,FPAB11,2020-03,1.55,327.0
2,FPAB11,2020-04,1.65,323.0
3,FPAB11,2020-05,1.7,321.7
4,FPAB11,2020-06,1.9,333.97
5,FPAB11,2020-07,1.6,322.0
6,FPAB11,2020-08,1.5,312.0
7,FPAB11,2020-09,3.33,309.98
8,FPAB11,2020-10,1.5,323.79
9,FPAB11,2020-11,1.55,324.0
10,FPAB11,2020-12,1.85,329.88
11,FPAB11,2021-01,1.15,295.0
12,FPAB11,2021-02,1.2,273.05
13,FPAB11,2021-03,1.2,270.0
14,FPAB11,2021-04,1.2,289.99
15,FPAB11,2021-05,1.2,264.91
16,FPAB11,2021-06,1.6,261.89
17,FPAB11,2021-07,1.2,243.21
18,FPAB11,2021-08,1.2,246.59
19,FPAB11,2021-09,1.2,219.01
20,FPAB11,2021-10,1.2,200.0
21,FPAB11,2021-11,1.3,205.93
22,FPAB11,2021-12,1.45,210.1
23,FPAB11,2022-01,1.45,217.0
24,FPAB11,2022-02,1.45,218.32
25,FPAB11,2022-03,1.53,225.38
26,FPAB11,2022-04,1.58,216.0
27,FPAB11,2022-05,1.63,211.92
28,FPAB11,2022-06,1.6,197.06
29,FPAB11,2022-07,1.6,202.95
30,FPAB11,2022-08,1.6,217.95
31,FPAB11,2022-09,1.63,208.05
32,FPAB11,2022-10,1.65,201.0
33,FPAB11,2022-11,1.65,197.98
34,FPAB11,2022-12,1.65,136.97
0,GALG11,2020-10,0.06,-1.0
1,GALG11,2020-11,0.06,-1.0
2,GALG11,2020-12,0.08,210.0
3,GALG11,2021-01,0.08,112.0
4,GALG11,2021-02,0.08,115.5
5,GALG11,2021-03,0.08,112.95
6,GALG11,2021-04,0.08,111.97
7,GALG11,2021-05,0.08,110.3
8,GALG11,2021-06,0.08,105.0
9,GALG11,2021-07,0.08,109.4
10,GALG11,2021-08,0.08,106.0
11,GALG11,2021-09,0.08,103.0
12,GALG11,2021-10,0.08,101.61
13,GALG11,2021-11,0.08,99.96
14,GALG11,2021-11,0.01,99.96
15,GALG11,2021-12,0.08,102.9
16,GALG11,2022-01,0.08,99.9
17,GALG11,2022-02,0.08,97.97
18,GALG11,2022-03,0.08,95.6
19,GALG11,2022-04,0.08,95.34
20,GALG11,2022-05,0.08,94.97
21,GALG11,2022-06,0.08,92.44
22,GALG11,2022-07,0.01,92.73
23,GALG11,2022-07,0.08,92.73
24,GALG11,2022-08,0.08,9.83
25,GALG11,2022-09,0.08,9.8
26,GALG11,2022-10,0.08,9.68
27,GALG11,2022-11,0.08,9.33
28,GALG11,2022-12,0.08,9.39
0,GCFF11,2020-07,0.62,101.3108
1,GCFF11,2020-08,0.62,100.695
2,GCFF11,2020-09,0.85,100.695
3,GCFF11,2020-10,1.29,101.3108
4,GCFF11,2020-11,0.7,102.3041
5,GCFF11,2020-12,0.7,102.602
6,GCFF11,2021-01,0.85,99.3144
7,GCFF11,2021-02,0.9,98.2814
8,GCFF11,2021-03,0.92,97.02
9,GCFF11,2021-04,0.93,97.02
10,GCFF11,2021-05,0.87,94.8746
11,GCFF11,2021-06,0.7,88.3986
12,GCFF11,2021-07,0.7,87.4849
13,GCFF11,2021-08,0.67,79.8568
14,GCFF11,2021-09,0.67,76.6089
15,GCFF11,2021-10,0.67,74.6422
16,GCFF11,2021-11,0.7,67.1432
17,GCFF11,2021-12,0.79,73.1027
18,GCFF11,2022-01,0.75,77.2644
19,GCFF11,2022-02,0.75,76.4698
20,GCFF11,2022-03,0.78,72.8941
21,GCFF11,2022-04,0.75,73.4702
22,GCFF11,2022-05,0.77,71.9406
23,GCFF11,2022-06,0.79,70.51
24,GCFF11,2022-07,0.76,70.6
25,GCFF11,2022-08,0.76,73.9
26,GCFF11,2022-09,0.74,71.69
27,GCFF11,2022-10,0.74,71.2
28,GCFF11,2022-11,0.72,71.77
29,GCFF11,2022-12,0.72,71.18
0,GCRI11,2021-01,1.0,-1.0
1,GCRI11,2021-02,1.0,-1.0
2,GCRI11,2021-03,1.0,-1.0
3,GCRI11,2021-04,1.02,101.65
4,GCRI11,2021-05,0.92,102.0
5,GCRI11,2021-06,1.01,100.6
6,GCRI11,2021-07,1.02,100.55
7,GCRI11,2021-08,1.02,99.85
8,GCRI11,2021-09,1.02,99.62
9,GCRI11,2021-10,1.03,98.7
10,GCRI11,2021-11,1.12,96.85
11,GCRI11,2021-12,1.38,98.89
12,GCRI11,2022-01,1.2,98.24
13,GCRI11,2022-02,1.4,97.89
14,GCRI11,2022-03,1.48,98.13
15,GCRI11,2022-04,1.51,99.75
16,GCRI11,2022-05,1.55,98.98
17,GCRI11,2022-06,1.35,97.94
18,GCRI11,2022-07,1.25,96.19
19,GCRI11,2022-08,1.17,95.05
20,GCRI11,2022-09,1.1,93.88
21,GCRI11,2022-10,1.1,94.18
22,GCRI11,2022-11,1.1,92.2
23,GCRI11,2022-12,1.1,92.96
0,GESE11B,2020-02,8.98,62.04
1,GESE11B,2020-03,8.79,62.04
2,GESE11B,2020-04,9.48,62.04
3,GESE11B,2020-05,4.2,62.04
4,GESE11B,2020-06,3.59,57.84
5,GESE11B,2020-07,3.29,54.25
6,GESE11B,2020-08,4.11,50.96
7,GESE11B,2020-09,3.28,1520.0
8,GESE11B,2020-10,3.85,1520.0
9,GESE11B,2020-11,10.42,1516.15
10,GESE11B,2020-12,6.84,1516.15
11,GESE11B,2021-01,12.42,1516.15
12,GESE11B,2021-02,13.24,1516.15
13,GESE11B,2021-03,8.7,1516.15
14,GESE11B,2021-04,13.66,1516.15
15,GESE11B,2021-05,8.67,1516.15
16,GESE11B,2021-06,12.6,1516.15
17,GESE11B,2021-07,8.64,1516.15
18,GESE11B,2021-08,13.11,1516.15
19,GESE11B,2021-09,11.77,1516.15
20,GESE11B,2021-10,8.28,1516.15
21,GESE11B,2021-11,8.18,1516.15
22,GESE11B,2021-12,7.51,1516.15
23,GESE11B,2022-01,12.07,1516.15
24,GESE11B,2022-02,18.66,1516.15
25,GESE11B,2022-03,13.59,1516.15
26,GESE11B,2022-04,14.0,1516.15
27,GESE11B,2022-05,13.27,1516.15
28,GESE11B,2022-06,13.96,1516.15
29,GESE11B,2022-07,13.88,1516.15
30,GESE11B,2022-08,14.04,1516.15
31,GESE11B,2022-09,14.06,1516.15
32,GESE11B,2022-10,13.69,1516.15
33,GESE11B,2022-11,14.04,1516.15
34,GESE11B,2022-12,9.75,1516.15
0,GGRC11,2020-02,0.73,136.13
1,GGRC11,2020-03,0.76,118.92
2,GGRC11,2020-04,0.59,122.0
3,GGRC11,2020-05,0.71,120.99
4,GGRC11,2020-06,0.64,135.45
5,GGRC11,2020-07,0.64,137.36
6,GGRC11,2020-08,0.68,144.95
7,GGRC11,2020-09,0.71,143.0
8,GGRC11,2020-10,0.72,146.25
9,GGRC11,2020-11,0.74,134.75
10,GGRC11,2020-12,0.7,140.0
11,GGRC11,2021-01,0.97,140.6
12,GGRC11,2021-02,0.6,141.21
13,GGRC11,2021-03,0.68,124.55
14,GGRC11,2021-04,0.64,122.26
15,GGRC11,2021-05,0.7,119.33
16,GGRC11,2021-06,0.88,116.35
17,GGRC11,2021-07,0.82,124.11
18,GGRC11,2021-08,0.82,118.48
19,GGRC11,2021-09,0.8,116.85
20,GGRC11,2021-10,0.8,112.45
21,GGRC11,2021-11,0.8,105.06
22,GGRC11,2021-12,0.82,112.52
23,GGRC11,2022-01,0.87,116.44
24,GGRC11,2022-02,0.85,104.4
25,GGRC11,2022-03,0.88,107.07
26,GGRC11,2022-04,0.9,109.7
27,GGRC11,2022-05,0.93,109.15
28,GGRC11,2022-06,0.94,109.2
29,GGRC11,2022-07,0.86,105.6
30,GGRC11,2022-08,0.9,119.35
31,GGRC11,2022-09,1.02,119.75
32,GGRC11,2022-10,1.08,121.15
33,GGRC11,2022-11,1.02,117.98
34,GGRC11,2022-12,0.95,116.0
0,GTWR11,2020-02,0.69,117.0
1,GTWR11,2020-03,0.69,104.2
2,GTWR11,2020-04,0.69,111.0
3,GTWR11,2020-05,0.69,117.18
4,GTWR11,2020-06,0.69,119.61
5,GTWR11,2020-07,0.64,113.09
6,GTWR11,2020-08,0.69,112.49
7,GTWR11,2020-09,0.69,118.2
8,GTWR11,2020-10,0.69,116.5
9,GTWR11,2020-11,0.69,117.75
10,GTWR11,2020-12,0.69,111.71
11,GTWR11,2021-01,0.69,108.44
12,GTWR11,2021-02,0.67,107.0
13,GTWR11,2021-03,0.67,107.0
14,GTWR11,2021-04,0.67,108.47
15,GTWR11,2021-05,0.67,107.0
16,GTWR11,2021-06,0.67,100.8
17,GTWR11,2021-07,0.67,100.87
18,GTWR11,2021-08,0.67,94.98
19,GTWR11,2021-09,0.67,90.23
20,GTWR11,2021-10,0.67,78.0
21,GTWR11,2021-11,0.67,72.02
22,GTWR11,2021-12,0.74,89.47
23,GTWR11,2022-01,0.74,84.32
24,GTWR11,2022-02,0.74,81.0
25,GTWR11,2022-03,0.74,82.7
26,GTWR11,2022-04,0.74,76.86
27,GTWR11,2022-05,0.74,72.5
28,GTWR11,2022-06,0.74,71.2
29,GTWR11,2022-07,0.74,71.0
30,GTWR11,2022-08,0.74,82.75
31,GTWR11,2022-09,0.74,81.8
32,GTWR11,2022-10,0.74,84.0
33,GTWR11,2022-11,0.74,78.58
34,GTWR11,2022-12,0.79,79.5
0,HAAA11,2020-12,1.08,35.27
1,HAAA11,2020-12,0.05,35.27
2,HAAA11,2021-01,0.52,35.27
3,HAAA11,2021-02,0.52,100.0
4,HAAA11,2021-03,0.52,105.0
5,HAAA11,2021-04,0.52,103.32
6,HAAA11,2021-05,0.52,100.9
7,HAAA11,2021-06,0.52,99.87
8,HAAA11,2021-07,0.52,101.39
9,HAAA11,2021-08,0.54,97.9
10,HAAA11,2021-09,0.54,95.0
11,HAAA11,2021-10,0.54,95.95
12,HAAA11,2021-11,0.54,93.12
13,HAAA11,2021-12,0.54,96.0
14,HAAA11,2022-01,0.54,95.65
15,HAAA11,2022-02,0.54,95.99
16,HAAA11,2022-03,0.54,95.65
17,HAAA11,2022-04,0.54,94.0
18,HAAA11,2022-05,0.54,95.0
19,HAAA11,2022-06,0.64,93.99
20,HAAA11,2022-07,0.54,90.2
21,HAAA11,2022-08,0.54,88.6
22,HAAA11,2022-09,0.54,93.0
23,HAAA11,2022-10,0.54,86.0
24,HAAA11,2022-11,0.54,81.55
25,HAAA11,2022-12,0.57,80.0
0,HABT11,2020-02,0.8,114.8
1,HABT11,2020-03,0.83,89.2
2,HABT11,2020-04,0.71,95.45
3,HABT11,2020-05,0.7,94.99
4,HABT11,2020-06,0.6,100.61
5,HABT11,2020-07,0.92,102.98
6,HABT11,2020-08,0.97,109.3
7,HABT11,2020-09,1.0,114.66
8,HABT11,2020-10,1.31,114.29
9,HABT11,2020-11,1.85,122.01
10,HABT11,2020-12,1.5,121.47
11,HABT11,2021-01,1.25,125.5
12,HABT11,2021-02,1.25,123.25
13,HABT11,2021-03,1.5,120.4
14,HABT11,2021-04,1.8,122.0
15,HABT11,2021-05,1.8,126.35
16,HABT11,2021-06,2.0,124.6
17,HABT11,2021-07,1.6,130.8
18,HABT11,2021-08,1.5,124.6
19,HABT11,2021-09,1.5,113.97
20,HABT11,2021-10,1.5,117.57
21,HABT11,2021-11,1.5,111.13
22,HABT11,2021-12,1.3,110.34
23,HABT11,2022-01,1.2,110.62
24,HABT11,2022-01,1.2,110.62
25,HABT11,2022-02,1.3,107.76
26,HABT11,2022-03,1.2,107.2
27,HABT11,2022-04,1.25,104.16
28,HABT11,2022-05,1.4,103.53
29,HABT11,2022-06,1.3,101.9
30,HABT11,2022-07,1.3,98.97
31,HABT11,2022-08,1.03,97.04
32,HABT11,2022-09,1.0,94.03
33,HABT11,2022-10,0.9,97.03
34,HABT11,2022-11,0.92,89.26
35,HABT11,2022-12,1.17,89.97
0,HCTR11,2020-02,1.92,119.99
1,HCTR11,2020-03,1.43,101.75
2,HCTR11,2020-04,0.94,115.5199
3,HCTR11,2020-05,1.11,116.49
4,HCTR11,2020-06,1.03,130.7902
5,HCTR11,2020-07,1.17,121.78
6,HCTR11,2020-08,2.12,128.2
7,HCTR11,2020-09,2.25,130.49
8,HCTR11,2020-10,2.38,146.0
9,HCTR11,2020-11,2.51,146.75
10,HCTR11,2020-12,2.47,147.35
11,HCTR11,2021-01,2.22,152.0
12,HCTR11,2021-02,2.0,149.01
13,HCTR11,2021-03,2.0,152.15
14,HCTR11,2021-04,2.0,146.8
15,HCTR11,2021-05,1.9,136.5
16,HCTR11,2021-06,1.7,132.7
17,HCTR11,2021-07,1.5,130.05
18,HCTR11,2021-08,1.5,122.85
19,HCTR11,2021-09,1.6,120.7
20,HCTR11,2021-10,1.6,123.28
21,HCTR11,2021-11,1.6,119.2
22,HCTR11,2021-12,1.6,126.15
23,HCTR11,2022-01,1.6,125.7
24,HCTR11,2022-02,1.4,123.4
25,HCTR11,2022-03,1.4,118.1
26,HCTR11,2022-04,1.75,107.23
27,HCTR11,2022-05,1.77,114.28
28,HCTR11,2022-06,1.5,113.55
29,HCTR11,2022-07,1.25,112.9
30,HCTR11,2022-08,1.1,108.06
31,HCTR11,2022-09,1.1,101.88
32,HCTR11,2022-10,1.1,102.09
33,HCTR11,2022-11,1.1,100.5
34,HCTR11,2022-12,1.1,100.24
0,HFOF11,2020-02,0.7,116.24
1,HFOF11,2020-03,0.7,99.5002
2,HFOF11,2020-04,0.76,99.48
3,HFOF11,2020-05,0.9,109.98
4,HFOF11,2020-06,1.08,114.55
5,HFOF11,2020-07,0.5,116.5
6,HFOF11,2020-08,0.5,113.2
7,HFOF11,2020-09,0.5,106.5
8,HFOF11,2020-10,0.55,102.78
9,HFOF11,2020-11,0.55,103.86
10,HFOF11,2020-12,0.75,105.0
11,HFOF11,2021-01,0.55,104.22
12,HFOF11,2021-02,0.55,103.36
13,HFOF11,2021-03,0.56,100.7
14,HFOF11,2021-04,0.6,99.75
15,HFOF11,2021-05,0.6,99.89
16,HFOF11,2021-06,0.6,95.0
17,HFOF11,2021-07,0.6,93.99
18,HFOF11,2021-08,0.6,88.0
19,HFOF11,2021-09,0.6,85.48
20,HFOF11,2021-10,0.6,82.0
21,HFOF11,2021-11,0.6,78.4
22,HFOF11,2021-12,0.6,82.0
23,HFOF11,2022-01,0.6,79.25
24,HFOF11,2022-02,0.6,76.99
25,HFOF11,2022-03,0.6,75.98
26,HFOF11,2022-04,0.6,75.89
27,HFOF11,2022-05,0.6,73.25
28,HFOF11,2022-06,0.6,70.01
29,HFOF11,2022-07,0.62,70.0
30,HFOF11,2022-08,0.62,77.0
31,HFOF11,2022-09,0.62,79.99
32,HFOF11,2022-10,0.62,79.9
33,HFOF11,2022-11,0.62,71.2
34,HFOF11,2022-12,0.62,69.69
0,HGBS11,2020-02,1.4,281.0
1,HGBS11,2020-03,0.9,219.0
2,HGBS11,2020-04,0.35,212.0
3,HGBS11,2020-05,0.35,202.9
4,HGBS11,2020-06,0.35,214.5
5,HGBS11,2020-07,0.25,202.9
6,HGBS11,2020-08,0.25,212.0
7,HGBS11,2020-09,0.3,211.25
8,HGBS11,2020-10,0.4,207.9
9,HGBS11,2020-11,0.6,209.2
10,HGBS11,2020-12,0.66,216.13
11,HGBS11,2021-01,0.8,216.34
12,HGBS11,2021-02,0.8,209.9
13,HGBS11,2021-03,0.4,203.0
14,HGBS11,2021-04,0.4,203.9
15,HGBS11,2021-05,0.35,200.45
16,HGBS11,2021-06,0.5,200.84
17,HGBS11,2021-07,0.65,199.0
18,HGBS11,2021-08,0.75,188.29
19,HGBS11,2021-09,0.85,182.09
20,HGBS11,2021-10,0.9,180.0
